layer,row,column,Reach,Stage,Conductanc,Bottom,,,,
1,88,1,424,831.260000,834.940000,830.260000,,,,
1,88,2,424,832.450000,362.280000,831.450000,,,,
1,87,3,424,832.910000,722.790000,831.910000,,,,
1,78,3,424,839.010000,1619.360000,838.010000,,,,
1,77,3,424,839.010000,2719.760000,838.010000,,,,
1,87,4,424,833.650000,486.770000,832.650000,,,,
1,67,5,424,849.010000,364.120000,848.010000,,,,
1,66,5,424,849.010000,2421.950000,848.010000,,,,
1,65,5,424,849.690000,3049.910000,848.690000,,,,
1,76,6,424,844.900000,243.540000,843.900000,,,,
1,67,6,424,847.080000,2628.920000,846.080000,,,,
1,75,7,424,846.330000,1116.420000,845.330000,,,,
1,68,7,424,846.100000,1961.930000,845.100000,,,,
1,73,8,424,848.670000,276.110000,847.670000,,,,
1,85,9,424,836.430000,75.810000,835.430000,,,,
1,84,11,424,837.590000,572.390000,836.590000,,,,
1,83,11,424,838.070000,210.960000,837.070000,,,,
1,83,13,424,838.730000,504.860000,837.730000,,,,
1,83,14,424,839.230000,504.860000,838.230000,,,,
1,55,14,424,859.790000,2115.860000,858.790000,,,,
1,83,15,424,839.710000,432.340000,838.710000,,,,
1,82,15,424,839.710000,504.860000,838.710000,,,,
1,81,15,424,841.350000,652.730000,840.350000,,,,
1,80,15,424,843.900000,105.480000,842.900000,,,,
1,55,15,424,859.790000,1046.740000,858.790000,,,,
1,54,15,424,859.800000,1775.200000,858.800000,,,,
1,80,16,424,844.100000,624.820000,843.100000,,,,
1,79,16,424,846.230000,73.900000,845.230000,,,,
1,54,16,424,865.790000,1394.760000,864.790000,,,,
1,79,17,424,846.270000,321.190000,845.270000,,,,
1,78,17,424,852.270000,172.860000,851.270000,,,,
1,75,18,424,859.090000,192.100000,858.090000,,,,
1,51,19,424,865.380000,2231.610000,864.380000,,,,
1,119,1,425,797.000000,30.280000,796.000000,,,,
1,115,4,425,803.000000,370.170000,802.000000,,,,
1,111,6,425,812.000000,119.970000,811.000000,,,,
1,108,6,425,820.000000,414.480000,819.000000,,,,
1,107,6,425,823.000000,277.800000,822.000000,,,,
1,107,7,425,826.000000,186.580000,825.000000,,,,
1,120,1,425,796.690000,405.590000,795.690000,,,,
1,119,2,425,798.860000,441.000000,797.860000,,,,
1,118,3,425,799.280000,264.920000,798.280000,,,,
1,116,4,425,802.450000,364.270000,801.450000,,,,
1,115,5,425,804.780000,52.820000,803.780000,,,,
1,113,6,425,805.490000,269.370000,804.490000,,,,
1,109,6,425,819.050000,127.330000,818.050000,,,,
1,118,2,425,799.280000,161.440000,798.280000,,,,
1,114,5,425,804.780000,436.940000,803.780000,,,,
1,113,5,425,804.780000,160.750000,803.780000,,,,
1,112,5,425,808.070000,383.970000,807.070000,,,,
1,110,6,425,814.770000,232.340000,813.770000,,,,
1,111,5,425,811.010000,300.490000,810.010000,,,,
1,110,5,425,816.210000,156.220000,815.210000,,,,
1,117,3,425,801.040000,414.020000,800.040000,,,,
1,116,3,425,802.450000,49.750000,801.450000,,,,
1,109,5,425,817.650000,436.560000,816.650000,,,,
1,106,7,425,830.690000,88.150000,829.690000,,,,
1,143,8,426,775.000000,1356.040000,774.000000,,,,
1,142,10,426,776.000000,945.780000,775.000000,,,,
1,142,11,426,776.000000,4619.830000,775.000000,,,,
1,141,13,426,777.000000,176.230000,776.000000,,,,
1,140,15,426,778.000000,3530.390000,777.000000,,,,
1,140,16,426,778.000000,3533.380000,777.000000,,,,
1,140,17,426,778.000000,3740.350000,777.000000,,,,
1,140,18,426,779.000000,1429.100000,778.000000,,,,
1,139,18,426,779.000000,4264.370000,778.000000,,,,
1,138,18,426,780.000000,1424.580000,779.000000,,,,
1,138,19,426,780.000000,3952.310000,779.000000,,,,
1,137,20,426,780.000000,1294.030000,779.000000,,,,
1,137,40,426,794.000000,3633.500000,793.000000,,,,
1,137,41,426,793.000000,3667.530000,792.000000,,,,
1,137,42,426,792.000000,3752.930000,791.000000,,,,
1,138,53,426,798.000000,629.190000,797.000000,,,,
1,138,54,426,798.000000,282.480000,797.000000,,,,
1,138,57,426,801.000000,169.950000,800.000000,,,,
1,137,57,426,803.000000,125.560000,802.000000,,,,
1,137,58,426,803.000000,291.450000,802.000000,,,,
1,138,59,426,802.000000,285.470000,801.000000,,,,
1,137,59,426,806.000000,25.140000,805.000000,,,,
1,143,1,426,771.830000,7328.390000,770.830000,,,,
1,144,2,426,772.250000,3667.910000,771.250000,,,,
1,143,2,426,772.250000,1581.640000,771.250000,,,,
1,145,3,426,773.040000,4122.100000,772.040000,,,,
1,144,3,426,773.040000,2122.300000,772.040000,,,,
1,144,4,426,774.010000,4466.130000,773.010000,,,,
1,144,5,426,774.870000,3899.650000,773.870000,,,,
1,144,6,426,776.520000,4110.070000,775.520000,,,,
1,144,7,426,776.520000,3587.040000,775.520000,,,,
1,144,8,426,776.520000,3015.340000,775.520000,,,,
1,143,9,426,776.520000,5017.750000,775.520000,,,,
1,143,10,426,776.520000,3575.390000,775.520000,,,,
1,143,11,426,776.520000,1421.890000,775.520000,,,,
1,142,12,426,776.720000,3798.840000,775.720000,,,,
1,141,12,426,777.050000,3701.030000,776.050000,,,,
1,140,13,426,777.380000,4106.160000,776.380000,,,,
1,140,14,426,777.700000,3530.390000,776.700000,,,,
1,139,19,426,779.670000,1974.580000,778.670000,,,,
1,138,20,426,780.330000,3764.040000,779.330000,,,,
1,138,21,426,780.660000,4117.880000,779.660000,,,,
1,137,21,426,780.660000,1465.590000,779.660000,,,,
1,138,22,426,780.980000,4161.960000,779.980000,,,,
1,138,23,426,781.640000,5142.930000,780.640000,,,,
1,139,24,426,782.620000,1108.830000,781.620000,,,,
1,138,24,426,782.270000,3450.980000,781.270000,,,,
1,139,25,426,782.950000,1867.340000,781.950000,,,,
1,138,25,426,782.950000,2799.170000,781.950000,,,,
1,138,26,426,783.280000,3779.600000,782.280000,,,,
1,138,27,426,783.610000,3806.280000,782.610000,,,,
1,138,28,426,783.610000,4354.370000,782.610000,,,,
1,138,29,426,784.150000,4237.390000,783.150000,,,,
1,138,30,426,784.290000,3599.380000,783.290000,,,,
1,138,31,426,784.360000,1974.280000,783.360000,,,,
1,137,31,426,784.360000,3238.870000,783.360000,,,,
1,137,32,426,784.580000,3912.600000,783.580000,,,,
1,137,33,426,785.250000,4228.190000,784.250000,,,,
1,137,34,426,785.910000,3902.250000,784.910000,,,,
1,137,35,426,786.560000,3594.250000,785.560000,,,,
1,137,36,426,787.220000,4646.660000,786.220000,,,,
1,138,37,426,788.540000,1604.640000,787.540000,,,,
1,137,37,426,787.880000,3647.680000,786.880000,,,,
1,138,38,426,789.020000,4020.450000,788.020000,,,,
1,138,39,426,789.250000,560.970000,788.250000,,,,
1,137,39,426,789.250000,3666.380000,788.250000,,,,
1,138,42,426,794.300000,1656.840000,793.300000,,,,
1,138,43,426,794.300000,3762.810000,793.300000,,,,
1,138,44,426,794.300000,3422.080000,793.300000,,,,
1,138,45,426,794.300000,3533.310000,793.300000,,,,
1,138,46,426,794.300000,3640.930000,793.300000,,,,
1,138,47,426,794.300000,4012.180000,793.300000,,,,
1,137,47,426,794.440000,539.200000,793.440000,,,,
1,138,48,426,794.510000,2037.590000,793.510000,,,,
1,137,48,426,794.510000,2212.370000,793.510000,,,,
1,138,49,426,794.510000,5900.750000,793.510000,,,,
1,137,49,426,795.010000,1009.410000,794.010000,,,,
1,137,50,426,795.100000,6039.340000,794.100000,,,,
1,138,51,426,795.750000,4273.110000,794.750000,,,,
1,137,51,426,796.480000,466.760000,795.480000,,,,
1,138,52,426,797.070000,3876.800000,796.070000,,,,
1,138,55,426,799.690000,288.690000,798.690000,,,,
1,138,56,426,800.720000,295.660000,799.720000,,,,
1,138,60,426,803.270000,1349.760000,802.270000,,,,
1,138,61,426,803.650000,3322.350000,802.650000,,,,
1,138,62,426,804.280000,3239.870000,803.280000,,,,
1,138,63,426,804.740000,3287.620000,803.740000,,,,
1,138,64,426,804.940000,3355.540000,803.940000,,,,
1,138,65,426,805.600000,3383.520000,804.600000,,,,
1,139,66,426,806.250000,2348.430000,805.250000,,,,
1,138,66,426,805.930000,1718.700000,804.930000,,,,
1,140,67,426,807.460000,928.760000,806.460000,,,,
1,139,67,426,806.750000,3810.340000,805.750000,,,,
1,6,126,430,860.000000,184.130000,859.000000,,,,
1,6,127,430,860.000000,480.480000,859.000000,,,,
1,6,128,430,859.000000,31.810000,858.000000,,,,
1,5,128,430,858.000000,444.680000,857.000000,,,,
1,1,135,430,856.000000,756.060000,855.000000,,,,
1,1,136,430,855.000000,701.710000,854.000000,,,,
1,12,110,430,903.710000,132.000000,902.710000,,,,
1,11,115,430,880.780000,53.120000,879.780000,,,,
1,8,121,430,863.050000,282.320000,862.050000,,,,
1,8,122,430,862.330000,285.240000,861.330000,,,,
1,8,123,430,860.630000,231.960000,859.630000,,,,
1,7,123,430,861.110000,53.200000,860.110000,,,,
1,7,124,430,860.390000,311.150000,859.390000,,,,
1,7,125,430,860.390000,315.060000,859.390000,,,,
1,7,126,430,860.390000,264.460000,859.390000,,,,
1,5,129,430,860.390000,346.260000,859.390000,,,,
1,4,129,430,860.390000,144.730000,859.390000,,,,
1,4,130,430,860.390000,701.330000,859.390000,,,,
1,4,131,430,858.450000,698.340000,857.450000,,,,
1,4,132,430,857.820000,726.930000,856.820000,,,,
1,3,132,430,857.820000,218.160000,856.820000,,,,
1,3,133,430,857.820000,537.970000,856.820000,,,,
1,2,133,430,857.820000,719.110000,856.820000,,,,
1,2,134,430,857.820000,384.970000,856.820000,,,,
1,1,134,430,857.820000,351.080000,856.820000,,,,
1,8,120,430,863.700000,282.020000,862.700000,,,,
1,11,108,430,914.910000,277.420000,913.910000,,,,
1,12,109,430,905.590000,295.660000,904.590000,,,,
1,11,109,430,910.870000,28.060000,909.870000,,,,
1,11,110,430,899.000000,247.290000,898.000000,,,,
1,11,111,430,887.510000,300.110000,886.510000,,,,
1,11,112,430,884.530000,296.120000,883.530000,,,,
1,11,113,430,882.430000,283.930000,881.430000,,,,
1,11,114,430,880.780000,282.400000,879.780000,,,,
1,10,115,430,879.130000,234.340000,878.130000,,,,
1,10,116,430,872.870000,352.540000,871.870000,,,,
1,9,116,430,869.240000,72.360000,868.240000,,,,
1,9,117,430,864.320000,364.190000,863.320000,,,,
1,9,118,430,863.700000,65.230000,862.700000,,,,
1,8,118,430,863.700000,244.530000,862.700000,,,,
1,8,119,430,863.700000,316.820000,862.700000,,,,
1,1,164,431,818.000000,1833.230000,817.000000,,,,
1,4,165,431,808.000000,1587.160000,807.000000,,,,
1,5,166,431,807.000000,1832.310000,806.000000,,,,
1,4,166,431,807.000000,1379.270000,806.000000,,,,
1,18,180,431,784.000000,1360.720000,783.000000,,,,
1,34,181,431,766.000000,2003.480000,765.000000,,,,
1,33,181,431,767.000000,1069.960000,766.000000,,,,
1,15,181,431,787.000000,664.840000,786.000000,,,,
1,11,184,431,793.000000,518.960000,792.000000,,,,
1,10,184,431,793.000000,21.230000,792.000000,,,,
1,10,185,431,793.000000,520.260000,792.000000,,,,
1,3,188,431,793.000000,20.700000,792.000000,,,,
1,10,171,431,799.510000,1156.200000,798.510000,,,,
1,9,171,431,801.650000,1856.530000,800.650000,,,,
1,12,172,431,799.510000,1777.270000,798.510000,,,,
1,10,172,431,801.940000,694.730000,800.940000,,,,
1,13,173,431,799.460000,1128.990000,798.460000,,,,
1,12,173,431,799.460000,1539.940000,798.460000,,,,
1,13,174,431,798.360000,1963.930000,797.360000,,,,
1,14,175,431,795.350000,140.050000,794.350000,,,,
1,13,175,431,795.350000,1797.580000,794.350000,,,,
1,25,176,431,776.670000,2254.450000,775.670000,,,,
1,24,176,431,776.670000,60.170000,775.670000,,,,
1,14,176,431,791.110000,989.780000,790.110000,,,,
1,13,176,431,789.720000,774.380000,788.720000,,,,
1,26,177,431,776.670000,1723.000000,775.670000,,,,
1,25,177,431,776.670000,2744.440000,775.670000,,,,
1,24,177,431,776.730000,1986.310000,775.730000,,,,
1,23,177,431,776.900000,2103.210000,775.900000,,,,
1,13,177,431,788.560000,1857.840000,787.560000,,,,
1,32,178,431,768.120000,2167.990000,767.120000,,,,
1,31,178,431,768.120000,2421.560000,767.120000,,,,
1,30,178,431,769.130000,1999.650000,768.130000,,,,
1,29,178,431,769.130000,2205.090000,768.130000,,,,
1,28,178,431,773.540000,1953.200000,772.540000,,,,
1,27,178,431,773.630000,2335.710000,772.630000,,,,
1,26,178,431,776.670000,1154.520000,775.670000,,,,
1,23,178,431,777.270000,212.030000,776.270000,,,,
1,22,178,431,776.900000,2171.050000,775.900000,,,,
1,21,178,431,776.900000,1919.540000,775.900000,,,,
1,20,178,431,776.940000,1838.820000,775.940000,,,,
1,17,178,431,785.760000,357.910000,784.760000,,,,
1,16,178,431,785.930000,1942.230000,784.930000,,,,
1,15,178,431,788.450000,1920.770000,787.450000,,,,
1,14,178,431,788.480000,1766.610000,787.480000,,,,
1,13,178,431,788.560000,630.420000,787.560000,,,,
1,33,179,431,768.120000,1860.290000,767.120000,,,,
1,32,179,431,768.120000,1458.760000,767.120000,,,,
1,29,179,431,772.490000,291.910000,771.490000,,,,
1,28,179,431,773.540000,1083.230000,772.540000,,,,
1,19,179,431,776.960000,722.100000,775.960000,,,,
1,17,179,431,784.880000,438.860000,783.880000,,,,
1,16,179,431,784.820000,2466.940000,783.820000,,,,
1,36,180,431,765.120000,657.860000,764.120000,,,,
1,35,180,431,765.190000,1896.850000,764.190000,,,,
1,33,180,431,767.830000,2670.700000,766.830000,,,,
1,19,180,431,779.400000,2429.840000,778.400000,,,,
1,17,180,431,784.350000,1373.520000,783.350000,,,,
1,16,180,431,784.550000,1657.610000,783.550000,,,,
1,36,181,431,765.120000,2263.040000,764.120000,,,,
1,35,181,431,765.520000,713.050000,764.520000,,,,
1,18,181,431,784.230000,917.730000,783.230000,,,,
1,17,181,431,784.240000,1300.550000,783.240000,,,,
1,16,181,431,784.550000,315.060000,783.550000,,,,
1,14,181,431,787.710000,319.730000,786.710000,,,,
1,36,182,431,765.120000,2481.200000,764.120000,,,,
1,14,182,431,788.160000,465.460000,787.160000,,,,
1,13,182,431,788.820000,496.040000,787.820000,,,,
1,37,183,431,764.710000,2128.050000,763.710000,,,,
1,36,183,431,765.120000,220.230000,764.120000,,,,
1,13,183,431,789.870000,60.020000,788.870000,,,,
1,12,183,431,789.870000,581.740000,788.870000,,,,
1,11,183,431,793.110000,254.960000,792.110000,,,,
1,9,185,431,793.440000,463.850000,792.440000,,,,
1,8,185,431,793.440000,461.700000,792.440000,,,,
1,7,185,431,793.790000,490.980000,792.790000,,,,
1,6,185,431,793.830000,11.500000,792.830000,,,,
1,6,186,431,793.830000,534.450000,792.830000,,,,
1,5,186,431,793.890000,197.010000,792.890000,,,,
1,6,187,431,793.890000,158.370000,792.890000,,,,
1,5,187,431,793.890000,879.860000,792.890000,,,,
1,5,188,431,793.890000,251.970000,792.890000,,,,
1,4,188,431,793.890000,457.020000,792.890000,,,,
1,3,189,431,793.890000,445.910000,792.890000,,,,
1,2,189,431,793.890000,304.020000,792.890000,,,,
1,2,190,431,793.890000,110.610000,792.890000,,,,
1,2,164,431,818.020000,1734.270000,817.020000,,,,
1,3,165,431,809.510000,650.120000,808.510000,,,,
1,6,168,431,804.650000,598.760000,803.650000,,,,
1,9,170,431,801.870000,2220.490000,800.870000,,,,
1,20,179,431,776.940000,1307.140000,775.940000,,,,
1,3,164,431,809.810000,1320.250000,808.810000,,,,
1,6,166,431,806.980000,1405.100000,805.980000,,,,
1,6,167,431,804.650000,1986.230000,803.650000,,,,
1,8,168,431,802.090000,2080.600000,801.090000,,,,
1,7,168,431,802.480000,2010.840000,801.480000,,,,
1,9,169,431,801.870000,207.810000,800.870000,,,,
1,8,169,431,801.870000,1829.170000,800.870000,,,,
1,12,171,431,799.510000,157.370000,798.510000,,,,
1,11,171,431,799.510000,1844.800000,798.510000,,,,
1,19,102,432,929.480000,609.420000,928.480000,,,,
1,16,102,433,934.000000,687.990000,933.000000,,,,
1,13,102,433,936.000000,573.000000,935.000000,,,,
1,59,123,433,852.000000,134.450000,851.000000,,,,
1,1,91,433,969.370000,91.990000,968.370000,,,,
1,2,100,433,953.820000,527.550000,952.820000,,,,
1,3,101,433,949.910000,449.360000,948.910000,,,,
1,18,102,433,930.820000,654.640000,929.820000,,,,
1,17,102,433,932.900000,722.410000,931.900000,,,,
1,15,102,433,934.630000,673.810000,933.630000,,,,
1,14,102,433,934.870000,660.770000,933.870000,,,,
1,4,102,433,948.890000,778.440000,947.890000,,,,
1,20,103,433,928.500000,403.750000,927.500000,,,,
1,19,103,433,928.700000,1046.740000,927.700000,,,,
1,5,103,433,946.570000,711.290000,945.570000,,,,
1,4,103,433,949.990000,16.250000,948.990000,,,,
1,25,104,433,923.170000,1307.910000,922.170000,,,,
1,21,104,433,927.130000,559.590000,926.130000,,,,
1,20,104,433,927.500000,1248.880000,926.500000,,,,
1,13,104,433,938.140000,302.940000,937.140000,,,,
1,5,104,433,945.180000,565.950000,944.180000,,,,
1,22,105,433,926.230000,605.510000,925.230000,,,,
1,21,105,433,926.900000,1133.130000,925.900000,,,,
1,23,106,433,924.270000,1260.840000,923.270000,,,,
1,22,106,433,924.440000,1106.840000,923.440000,,,,
1,10,106,433,943.700000,287.150000,942.700000,,,,
1,9,106,433,943.910000,729.000000,942.910000,,,,
1,8,106,433,944.380000,763.110000,943.380000,,,,
1,7,106,433,944.570000,208.500000,943.570000,,,,
1,50,117,433,865.940000,1348.530000,864.940000,,,,
1,49,117,433,867.470000,614.860000,866.470000,,,,
1,47,117,433,869.550000,1738.560000,868.550000,,,,
1,46,117,433,871.580000,1033.320000,870.580000,,,,
1,55,118,433,862.070000,124.800000,861.070000,,,,
1,54,118,433,862.070000,1870.940000,861.070000,,,,
1,53,118,433,862.070000,1571.910000,861.070000,,,,
1,52,118,433,862.260000,1467.500000,861.260000,,,,
1,51,118,433,864.630000,1475.170000,863.630000,,,,
1,50,118,433,867.890000,178.690000,866.890000,,,,
1,49,118,433,868.100000,963.720000,867.100000,,,,
1,48,118,433,869.050000,1569.380000,868.050000,,,,
1,47,118,433,871.260000,12.950000,870.260000,,,,
1,55,119,433,856.960000,1499.470000,855.960000,,,,
1,56,120,433,854.300000,822.750000,853.300000,,,,
1,55,120,433,856.180000,1201.740000,855.180000,,,,
1,58,121,433,850.850000,321.880000,849.850000,,,,
1,57,121,433,851.520000,676.110000,850.520000,,,,
1,56,121,433,852.790000,1967.450000,851.790000,,,,
1,59,122,433,847.840000,1701.230000,846.840000,,,,
1,58,122,433,849.190000,1367.240000,848.190000,,,,
1,57,122,433,852.790000,1061.840000,851.790000,,,,
1,60,123,433,847.840000,1654.540000,846.840000,,,,
1,61,124,433,845.740000,206.510000,844.740000,,,,
1,60,124,433,845.740000,1334.580000,844.740000,,,,
1,61,125,433,845.740000,563.120000,844.740000,,,,
1,60,125,433,843.970000,1178.820000,842.970000,,,,
1,60,126,433,840.320000,1463.590000,839.320000,,,,
1,60,127,433,840.070000,1667.040000,839.070000,,,,
1,60,128,433,840.070000,1403.270000,839.070000,,,,
1,60,129,433,840.070000,1384.940000,839.070000,,,,
1,61,130,433,840.070000,700.180000,839.070000,,,,
1,60,130,433,840.070000,2202.480000,839.070000,,,,
1,1,90,433,969.530000,168.640000,968.530000,,,,
1,4,101,433,949.830000,438.240000,948.830000,,,,
1,13,103,433,937.690000,679.100000,936.690000,,,,
1,11,105,433,939.280000,628.200000,938.280000,,,,
1,6,105,433,944.570000,393.860000,943.570000,,,,
1,1,92,433,963.780000,253.880000,962.780000,,,,
1,1,93,433,961.590000,284.090000,960.590000,,,,
1,2,94,433,961.590000,241.850000,960.590000,,,,
1,1,94,433,961.590000,171.560000,960.590000,,,,
1,2,95,433,961.590000,745.560000,960.590000,,,,
1,3,96,433,961.590000,430.190000,960.590000,,,,
1,2,96,433,961.590000,281.940000,960.590000,,,,
1,3,97,433,960.600000,681.860000,959.600000,,,,
1,3,98,433,958.570000,684.310000,957.570000,,,,
1,2,98,433,958.730000,141.200000,957.730000,,,,
1,2,99,433,955.900000,674.420000,954.900000,,,,
1,3,100,433,949.910000,407.120000,948.910000,,,,
1,27,103,433,916.510000,290.070000,915.510000,,,,
1,26,103,433,917.100000,1690.040000,916.100000,,,,
1,25,103,433,919.220000,1464.440000,918.220000,,,,
1,27,104,433,914.980000,1648.950000,913.980000,,,,
1,12,104,433,938.070000,704.320000,937.070000,,,,
1,11,104,433,938.800000,332.920000,937.800000,,,,
1,6,104,433,944.680000,483.620000,943.680000,,,,
1,28,105,433,913.720000,942.100000,912.720000,,,,
1,27,105,433,914.700000,451.500000,913.700000,,,,
1,25,105,433,923.170000,988.100000,922.170000,,,,
1,24,105,433,923.170000,379.140000,922.170000,,,,
1,10,105,433,941.060000,462.310000,940.060000,,,,
1,7,105,433,944.570000,712.360000,943.570000,,,,
1,31,106,433,907.930000,809.790000,906.930000,,,,
1,30,106,433,908.970000,1804.710000,907.970000,,,,
1,29,106,433,911.170000,1303.080000,910.170000,,,,
1,28,106,433,912.580000,1006.190000,911.580000,,,,
1,24,106,433,923.270000,1501.920000,922.270000,,,,
1,32,107,433,906.280000,373.390000,905.280000,,,,
1,31,107,433,906.410000,1340.330000,905.410000,,,,
1,35,108,433,900.680000,303.560000,899.680000,,,,
1,34,108,433,901.580000,1268.350000,900.580000,,,,
1,33,108,433,903.060000,1337.340000,902.060000,,,,
1,32,108,433,904.310000,1668.950000,903.310000,,,,
